32400,12,0
32600,12,0
32800,12,0
33000,12,0
33200,12,0
33400,12,0
33600,12,0
33800,12,0
34000,12,0
34200,12,0
34400,12,0
34600,12,0
34800,12,0
35000,12,0
35200,12,0
35400,12,0
35600,12,0
35800,12,0
36000,12,0
36200,12,0
36400,12,0
36600,12,0
36800,12,0
37000,12,0
37200,12,0
37400,12,0
37600,12,0
37800,12,0
38000,12,0
38200,12,0
38400,12,0
38600,12,0
38800,12,0
39000,12,0
39200,12,0
39400,12,0
39600,12,0
39800,12,0
40000,12,0
40200,12,0
40400,12,0
40600,12,0
40800,13,1
41000,13,0
41200,13,0
41400,13,0
41600,13,0
41800,13,0
42000,13,0
42200,13,0
42400,13,0
42600,13,0
42800,13,0
43000,13,0
43200,13,0
43400,13,0
43600,13,0
43800,13,0
44000,13,0
44200,13,0
44400,13,0
44600,13,0
44800,14,1
45000,14,0
45200,14,0
45400,14,0
45600,14,0
45800,14,0
46000,15,1
46200,15,0
46400,15,0
46600,15,0
46800,16,1
47000,16,0
47200,16,0
47400,16,0
47600,16,0
47800,16,0
48000,16,0
48200,16,0
48400,16,0
48600,16,0
48800,16,0
49000,16,0
49200,16,0
49400,16,0
49600,16,0
49800,16,0
50000,16,0
50200,16,0
50400,16,0
50600,16,0
50800,16,0
51000,16,0
51200,16,0
51400,16,0
51600,16,0
51800,16,0
52000,16,0
52200,16,0
52400,16,0
52600,16,0
52800,16,0
53000,16,0
53200,16,0
53400,16,0
53600,16,0
53800,16,0
54000,16,0
54200,16,0
54400,17,1
54600,17,0
54800,17,0
55000,17,0
55200,17,0
55400,17,0
55600,17,0
55800,17,0
56000,17,0
56200,17,0
56400,17,0
56600,17,0
56800,17,0
57000,17,0
57200,17,0
57400,17,0
57600,17,0
57800,17,0
58000,17,0
58200,17,0
58400,18,1
58600,18,0
58800,18,0
59000,18,0
59200,18,0
59400,18,0
59600,20,2
59800,20,0
60000,20,0
60200,20,0
60400,20,0
60600,20,0
60800,20,0
61000,20,0
61200,20,0
61400,20,0
61600,20,0
61800,20,0
62000,20,0
62200,20,0
62400,20,0
62600,20,0
62800,20,0
63000,20,0
63200,20,0
63400,20,0
63600,20,0
63800,20,0
64000,20,0
64200,20,0
64400,20,0
64600,20,0
64800,20,0
65000,20,0
65200,21,1
65400,21,0
65600,21,0
65800,21,0
66000,21,0
66200,21,0
66400,21,0
66600,21,0
66800,21,0
67000,21,0
67200,21,0
67400,21,0
67600,21,0
67800,21,0
68000,21,0
68200,21,0
68400,22,1
68600,22,0
68800,22,0
69000,22,0
69200,22,0
69400,22,0
69600,22,0
69800,22,0
70000,22,0
70200,22,0
70400,23,1
70600,23,0
70800,23,0
71000,23,0
71200,23,0
71400,23,0
71600,23,0
71800,23,0
72000,24,1
72200,24,0
72400,24,0
72600,24,0
72800,24,0
73000,24,0
73200,25,1
73400,25,0
73600,25,0
73800,25,0
74000,25,0
74200,25,0
74400,25,0
74600,25,0
74800,25,0
75000,25,0
75200,25,0
75400,25,0
75600,25,0
75800,25,0
76000,25,0
76200,25,0
76400,25,0
76600,25,0
76800,25,0
77000,25,0
77200,25,0
77400,25,0
77600,25,0
77800,25,0
78000,25,0
78200,25,0
78400,25,0
78600,25,0
78800,25,0
79000,25,0
79200,25,0
79400,25,0
79600,25,0
79800,25,0
80000,25,0
80200,25,0
80400,25,0
80600,25,0
80800,25,0
81000,25,0
81200,26,1
81400,26,0
81600,26,0
81800,26,0
82000,26,0
82200,26,0
82400,26,0
82600,26,0
82800,26,0
83000,26,0
83200,26,0
83400,26,0
83600,26,0
83800,26,0
84000,27,1
84200,27,0
84400,27,0
84600,27,0
84800,28,1
85000,28,0
85200,28,0
85400,28,0
85600,28,0
85800,28,0
86000,28,0
86200,28,0
86400,28,0
86600,28,0
86800,28,0
87000,28,0
87200,28,0
87400,28,0
87600,28,0
87800,28,0
88000,28,0
88200,28,0
88400,28,0
88600,28,0
88800,28,0
89000,28,0
89200,28,0
89400,28,0
89600,28,0
89800,28,0
90000,28,0
90200,28,0
90400,28,0
90600,28,0
90800,28,0
91000,28,0
91200,28,0
91400,28,0
91600,28,0
91800,28,0
92000,28,0
92200,28,0
92400,28,0
92600,28,0
92800,28,0
93000,28,0
93200,29,1
93400,29,0
93600,29,0
93800,29,0
94000,29,0
94200,29,0
94400,29,0
94600,29,0
94800,29,0
95000,29,0
95200,29,0
95400,29,0
95600,29,0
95800,29,0
96000,29,0
96200,29,0
96400,30,1
96600,30,0
96800,30,0
97000,30,0
97200,30,0
97400,30,0
97600,30,0
97800,30,0
98000,31,1
98200,31,0
98400,32,1
98600,32,0
98800,32,0
99000,32,0
99200,32,0
99400,32,0
99600,32,0
99800,32,0
100000,32,0
100200,32,0
100400,32,0
100600,32,0
100800,32,0
101000,32,0
101200,32,0
101400,32,0
101600,32,0
101800,32,0
102000,32,0
102200,32,0
102400,32,0
102600,32,0
102800,32,0
103000,32,0
103200,32,0
103400,32,0
103600,32,0
103800,32,0
104000,33,1
104200,33,0
104400,33,0
104600,33,0
104800,33,0
105000,33,0
105200,33,0
105400,33,0
105600,33,0
105800,33,0
106000,33,0
106200,33,0
106400,34,1
106600,34,0
106800,34,0
107000,34,0
107200,35,1
107400,35,0
107600,35,0
107800,35,0
108000,35,0
108200,35,0
108400,35,0
108600,35,0
108800,35,0
109000,35,0
109200,35,0
109400,35,0
109600,35,0
109800,35,0
110000,35,0
110200,35,0
110400,35,0
110600,35,0
110800,35,0
111000,35,0
111200,35,0
111400,35,0
111600,35,0
111800,35,0
112000,35,0
112200,35,0
112400,35,0
112600,35,0
112800,35,0
113000,35,0
113200,35,0
113400,35,0
113600,35,0
113800,35,0
114000,35,0
114200,35,0
114400,35,0
114600,35,0
114800,35,0
115000,35,0
115200,35,0
115400,35,0
115600,35,0
115800,35,0
116000,35,0
116200,35,0
116400,35,0
116600,35,0
116800,35,0
117000,35,0
117200,35,0
117400,35,0
117600,35,0
117800,35,0
118000,35,0
118200,35,0
118400,35,0
118600,35,0
118800,35,0
119000,35,0
119200,35,0
119400,35,0
119600,35,0
119800,35,0
120000,35,0
120200,35,0
120400,35,0
120600,35,0
120800,35,0
121000,35,0
121200,35,0
121400,35,0
121600,35,0
121800,35,0
122000,35,0
122200,35,0
122400,36,1
122600,36,0
122800,36,0
123000,36,0
123200,36,0
123400,36,0
123600,36,0
123800,36,0
124000,36,0
124200,36,0
124400,36,0
124600,36,0
124800,36,0
125000,36,0
125200,36,0
125400,36,0
125600,36,0
125800,36,0
126000,36,0
126200,36,0
126400,37,1
126600,37,0
126800,37,0
127000,37,0
127200,37,0
127400,37,0
127600,37,0
127800,37,0
128000,37,0
128200,37,0
128400,38,1
128600,38,0
128800,38,0
129000,38,0
129200,38,0
129400,38,0
129600,39,1
129800,39,0
130000,39,0
130200,39,0
130400,39,0
130600,39,0
130800,39,0
131000,39,0
131200,39,0
131400,39,0
131600,39,0
131800,39,0
132000,39,0
132200,39,0
132400,39,0
132600,39,0
132800,39,0
133000,39,0
133200,39,0
133400,39,0
133600,39,0
133800,39,0
134000,39,0
134200,39,0
134400,39,0
134600,39,0
134800,39,0
135000,39,0
135200,39,0
135400,39,0
135600,39,0
135800,39,0
136000,39,0
136200,39,0
136400,39,0
136600,39,0
136800,39,0
137000,39,0
137200,40,1
137400,40,0
137600,40,0
137800,40,0
138000,40,0
138200,40,0
138400,40,0
138600,40,0
138800,40,0
139000,40,0
139200,40,0
139400,40,0
139600,40,0
139800,40,0
140000,41,1
140200,41,0
140400,41,0
140600,41,0
140800,41,0
141000,41,0
141200,41,0
141400,41,0
141600,43,2
141800,43,0
142000,43,0
142200,43,0
142400,43,0
142600,43,0
142800,43,0
143000,43,0
143200,43,0
143400,43,0
143600,43,0
143800,43,0
144000,43,0
144200,43,0
144400,43,0
144600,43,0
144800,43,0
145000,43,0
145200,43,0
145400,43,0
145600,43,0
145800,43,0
146000,43,0
146200,43,0
146400,43,0
146600,43,0
146800,43,0
147000,43,0
147200,44,1
147400,44,0
147600,44,0
147800,44,0
148000,44,0
148200,44,0
148400,44,0
148600,44,0
148800,44,0
149000,44,0
149200,44,0
149400,44,0
149600,44,0
149800,44,0
150000,45,1
150200,45,0
150400,45,0
150600,45,0
150800,45,0
151000,45,0
151200,45,0
151400,45,0
151600,47,2
151800,47,0
152000,47,0
152200,47,0
152400,47,0
152600,47,0
152800,47,0
153000,47,0
153200,47,0
153400,47,0
153600,47,0
153800,47,0
154000,47,0
154200,47,0
154400,47,0
154600,47,0
154800,47,0
155000,47,0
155200,47,0
155400,47,0
155600,47,0
155800,47,0
156000,47,0
156200,47,0
156400,47,0
156600,47,0
156800,47,0
157000,47,0
157200,48,1
157400,48,0
157600,48,0
157800,48,0
158000,48,0
158200,48,0
158400,48,0
158600,48,0
158800,48,0
159000,48,0
159200,49,1
159400,49,0
159600,49,0
159800,49,0
160000,50,1
160200,50,0
160400,50,0
160600,50,0
160800,50,0
161000,50,0
161200,50,0
161400,50,0
161600,50,0
161800,50,0
162000,50,0
162200,50,0
162400,50,0
162600,50,0
162800,50,0
163000,50,0
163200,50,0
163400,50,0
163600,50,0
163800,50,0
164000,50,0
164200,50,0
164400,50,0
164600,50,0
164800,50,0
165000,50,0
165200,50,0
165400,50,0
165600,50,0
165800,50,0
166000,50,0
166200,50,0
166400,50,0
166600,50,0
166800,50,0
167000,50,0
167200,50,0
167400,50,0
167600,51,1
167800,51,0
168000,51,0
168200,51,0
168400,51,0
168600,51,0
168800,51,0
169000,51,0
169200,51,0
169400,51,0
169600,51,0
169800,51,0
170000,51,0
170200,51,0
170400,51,0
170600,51,0
170800,51,0
171000,51,0
171200,51,0
171400,51,0
171600,52,1
171800,52,0
172000,52,0
172200,52,0
172400,52,0
172600,52,0
172800,52,0
173000,52,0
173200,52,0
173400,52,0
173600,53,1
173800,53,0
174000,53,0
174200,53,0
174400,54,1
174600,54,0
174800,54,0
175000,54,0
175200,54,0
175400,54,0
175600,54,0
175800,54,0
176000,54,0
176200,54,0
176400,54,0
176600,54,0
176800,54,0
177000,54,0
177200,54,0
177400,54,0
177600,54,0
177800,54,0
178000,54,0
178200,54,0
178400,54,0
178600,54,0
178800,54,0
179000,54,0
179200,54,0
179400,54,0
179600,54,0
179800,54,0
180000,54,0
180200,54,0
180400,54,0
180600,54,0
180800,54,0
181000,54,0
181200,54,0
181400,54,0
181600,54,0
181800,54,0
182000,54,0
182200,54,0
182400,54,0
182600,54,0
182800,54,0
183000,54,0
183200,54,0
183400,54,0
183600,54,0
183800,54,0
184000,54,0
184200,54,0
184400,54,0
184600,54,0
184800,54,0
185000,54,0
185200,54,0
185400,54,0
185600,55,1
185800,55,0
186000,55,0
186200,55,0
186400,55,0
186600,55,0
186800,55,0
187000,55,0
187200,55,0
187400,55,0
187600,55,0
187800,55,0
188000,55,0
188200,55,0
188400,55,0
188600,55,0
188800,55,0
189000,55,0
189200,56,1
189400,56,0
189600,56,0
189800,56,0
190000,56,0
190200,56,0
190400,56,0
190600,56,0
190800,56,0
191000,56,0
191200,57,1
191400,57,0
191600,57,0
191800,57,0
192000,58,1
192200,58,0
192400,58,0
192600,58,0
192800,58,0
193000,58,0
193200,58,0
193400,58,0
193600,58,0
193800,58,0
194000,58,0
194200,58,0
194400,58,0
194600,58,0
194800,58,0
195000,58,0
195200,58,0
195400,58,0
195600,58,0
195800,58,0
196000,58,0
196200,58,0
196400,58,0
196600,58,0
196800,58,0
197000,58,0
197200,58,0
197400,58,0
197600,58,0
197800,58,0
198000,58,0
198200,58,0
198400,58,0
198600,58,0
198800,59,1
199000,59,0
199200,59,0
199400,59,0
199600,59,0
199800,59,0
200000,59,0
200200,59,0
200400,59,0
200600,59,0
200800,59,0
201000,59,0
201200,59,0
201400,59,0
201600,59,0
201800,59,0
202000,60,1
202200,60,0
202400,60,0
202600,60,0
202800,60,0
203000,60,0
203200,60,0
203400,60,0
203600,60,0
203800,60,0
204000,61,1
204200,61,0
204400,62,1
204600,62,0
204800,62,0
205000,62,0
205200,62,0
205400,62,0
205600,62,0
205800,62,0
206000,62,0
206200,62,0
206400,62,0
206600,62,0
206800,62,0
207000,62,0
207200,62,0
207400,62,0
207600,62,0
207800,62,0
208000,62,0
208200,62,0
208400,62,0
208600,62,0
208800,62,0
209000,62,0
209200,62,0
209400,62,0
209600,62,0
209800,62,0
210000,62,0
210200,62,0
210400,62,0
210600,62,0
210800,62,0
211000,62,0
211200,62,0
211400,62,0
211600,62,0
211800,62,0
212000,62,0
212200,62,0
212400,62,0
212600,62,0
212800,62,0
213000,62,0
213200,62,0
213400,62,0
213600,62,0
213800,62,0
214000,63,1
214200,63,0
214400,63,0
214600,63,0
214800,63,0
215000,63,0
215200,63,0
215400,63,0
215600,63,0
215800,63,0
216000,63,0
216200,63,0
216400,63,0
216600,63,0
216800,63,0
217000,63,0
217200,64,1
217400,64,0
217600,64,0
217800,64,0
218000,64,0
218200,64,0
218400,64,0
218600,64,0
218800,65,1
219000,65,0
219200,65,0
219400,65,0
219600,66,1
219800,66,0
220000,66,0
220200,66,0
220400,66,0
220600,66,0
220800,66,0
221000,66,0
221200,66,0
221400,66,0
221600,66,0
221800,66,0
222000,66,0
222200,66,0
222400,66,0
222600,66,0
222800,66,0
223000,66,0
223200,66,0
223400,66,0
223600,66,0
223800,66,0
224000,66,0
224200,66,0
224400,66,0
224600,66,0
224800,66,0
225000,66,0
225200,66,0
225400,66,0
225600,66,0
225800,66,0
226000,66,0
226200,66,0
226400,66,0
226600,66,0
226800,66,0
227000,66,0
227200,66,0
227400,66,0
227600,66,0
227800,66,0
228000,66,0
228200,66,0
228400,67,1
228600,67,0
228800,67,0
229000,67,0
229200,67,0
229400,67,0
229600,67,0
229800,67,0
230000,67,0
230200,67,0
230400,67,0
230600,67,0
230800,67,0
231000,67,0
231200,67,0
231400,67,0
231600,68,1
231800,68,0
232000,68,0
232200,68,0
232400,68,0
232600,68,0
232800,68,0
233000,68,0
233200,69,1
233400,69,0
233600,70,1
233800,70,0
234000,70,0
234200,70,0
234400,70,0
234600,70,0
234800,70,0
235000,70,0
235200,70,0
235400,70,0
235600,70,0
